t, aX, aY, aZ, gX, gY, gZ
0.0900, 0.19, 0.50, 0.71, 51.95, 139.21, 8.72
0.0933, 0.19, 0.54, 0.71, 59.82, 136.28, 7.68
0.0967, 0.24, 0.54, 0.70, 67.62, 132.99, 5.79
0.0000, 0.20, 0.56, 0.76, 74.51, 129.76, 3.41
0.0033, 0.24, 0.56, 0.71, 81.22, 127.80, 0.61
0.0067, 0.23, 0.58, 0.73, 87.56, 124.27, -3.41
0.0100, 0.24, 0.58, 0.73, 93.72, 123.72, -7.74
0.0133, 0.27, 0.61, 0.75, 99.76, 121.52, -13.35
0.0167, 0.25, 0.59, 0.79, 106.46, 121.52, -18.90
0.0200, 0.27, 0.63, 0.79, 113.96, 119.82, -25.30
0.0233, 0.24, 0.62, 0.78, 122.01, 118.11, -31.65
0.0267, 0.29, 0.64, 0.71, 129.02, 114.70, -38.54
0.0300, 0.28, 0.62, 0.68, 134.15, 110.49, -45.79
0.0333, 0.32, 0.63, 0.62, 137.13, 107.07, -53.78
0.0367, 0.31, 0.62, 0.60, 137.50, 102.56, -62.99
0.0400, 0.31, 0.61, 0.59, 136.04, 98.60, -72.50
0.0433, 0.29, 0.63, 0.60, 132.68, 93.17, -82.62
0.0467, 0.27, 0.62, 0.63, 128.96, 87.68, -92.50
0.0500, 0.24, 0.66, 0.68, 125.79, 79.76, -102.13
0.0533, 0.24, 0.67, 0.67, 124.02, 70.30, -110.91
0.0567, 0.25, 0.71, 0.68, 122.13, 59.57, -119.45
0.0600, 0.22, 0.75, 0.72, 120.24, 49.57, -127.68
0.0633, 0.19, 0.85, 0.75, 118.29, 39.15, -135.67
0.0667, 0.13, 0.93, 0.83, 116.65, 28.96, -142.80
0.0700, 0.10, 1.03, 0.86, 114.51, 17.07, -148.72
0.0733, 0.03, 1.12, 0.94, 111.34, 1.77, -152.93
0.0767, -0.03, 1.20, 1.00, 107.87, -15.12, -154.82
0.0800, -0.02, 1.29, 1.03, 104.82, -34.76, -155.18
0.0833, -0.05, 1.35, 1.02, 101.59, -54.57, -153.90
0.0867, -0.05, 1.43, 1.00, 98.48, -73.11, -151.77
0.0900, -0.06, 1.46, 0.94, 95.67, -90.06, -149.09
0.0933, -0.04, 1.51, 0.92, 92.01, -104.82, -146.34
0.0967, -0.02, 1.53, 0.92, 87.80, -115.85, -143.54
0.0000, 0.06, 1.10, 0.64, 3.41, -71.40, 64.57
0.0033, 0.07, 1.08, 0.66, 8.96, -73.35, 64.15
0.0067, 0.07, 1.05, 0.58, 14.94, -74.63, 64.09
0.0100, 0.09, 1.00, 0.56, 21.10, -75.30, 64.02
0.0133, 0.10, 0.97, 0.52, 27.44, -74.88, 63.84
0.0167, 0.10, 0.92, 0.49, 33.72, -73.29, 63.41
0.0200, 0.12, 0.89, 0.45, 39.94, -70.67, 62.93
0.0233, 0.13, 0.86, 0.42, 46.16, -66.89, 62.26
0.0267, 0.13, 0.83, 0.41, 51.83, -62.44, 61.46
0.0300, 0.13, 0.81, 0.40, 56.89, -57.38, 60.67
0.0333, 0.11, 0.80, 0.38, 61.28, -52.50, 60.24
0.0367, 0.11, 0.81, 0.40, 65.12, -47.87, 60.06
0.0400, 0.09, 0.79, 0.39, 68.48, -44.21, 60.49
0.0433, 0.08, 0.80, 0.40, 71.22, -41.40, 61.71
0.0467, 0.06, 0.80, 0.40, 73.11, -39.76, 63.78
0.0500, 0.05, 0.78, 0.43, 74.45, -39.33, 66.89
0.0533, 0.03, 0.77, 0.44, 75.73, -39.82, 70.73
0.0567, 0.03, 0.78, 0.42, 76.71, -41.16, 75.24
0.0600, 0.04, 0.75, 0.39, 77.56, -42.93, 80.43
0.0633, 0.05, 0.75, 0.37, 78.11, -43.84, 85.79
0.0667, 0.05, 0.73, 0.35, 78.29, -43.54, 90.85
0.0700, 0.07, 0.72, 0.32, 78.11, -42.20, 95.85
0.0733, 0.08, 0.70, 0.29, 77.87, -39.02, 100.61
0.0767, 0.09, 0.68, 0.28, 77.74, -34.27, 104.70
0.0800, 0.10, 0.67, 0.25, 77.20, -27.99, 108.29
0.0833, 0.11, 0.66, 0.24, 76.46, -20.73, 111.52
0.0867, 0.11, 0.64, 0.22, 75.37, -12.80, 114.27
0.0900, 0.10, 0.64, 0.21, 74.09, -5.18, 116.83
0.0933, 0.10, 0.64, 0.20, 72.26, 2.13, 119.02
0.0967, 0.10, 0.64, 0.20, 69.45, 8.41, 120.98
0.0000, 0.09, 0.62, 0.19, 65.12, 13.23, 122.38
0.0033, 0.10, 0.61, 0.18, 59.39, 16.28, 123.72
0.0067, 0.09, 0.59, 0.17, 52.56, 17.68, 124.82
0.0100, 0.09, 0.58, 0.19, 45.12, 17.38, 125.43
0.0133, 0.09, 0.54, 0.21, 37.50, 15.24, 125.73
0.0167, 0.09, 0.51, 0.21, 30.43, 11.34, 125.73
0.0200, 0.10, 0.48, 0.21, 24.09, 6.04, 125.43
0.0233, 0.11, 0.46, 0.19, 18.72, 0.37, 124.70
0.0267, 0.11, 0.42, 0.20, 14.02, -5.91, 123.35
0.0300, 0.12, 0.41, 0.19, 9.82, -11.77, 121.46
0.0333, 0.12, 0.38, 0.21, 6.22, -17.93, 119.02
0.0367, 0.12, 0.37, 0.20, 3.17, -24.15, 116.34
0.0400, 0.13, 0.34, 0.20, 0.30, -30.98, 113.48
0.0433, 0.12, 0.31, 0.17, -2.26, -37.44, 110.24
0.0467, 0.13, 0.36, 0.16, -5.00, -43.66, 107.01
0.0500, 0.15, 0.26, 0.16, -7.80, -49.09, 103.41
0.0533, 0.10, 0.25, 0.23, -10.30, -54.15, 99.63
0.0567, 0.15, 0.19, 0.13, -11.28, -59.33, 95.98
0.0600, 0.13, 0.19, 0.15, -11.71, -65.18, 92.26
0.0633, 0.18, 0.15, 0.04, -12.56, -69.45, 88.41
0.0667, 0.19, 0.12, 0.04, -14.76, -73.29, 83.48
0.0700, 0.21, 0.09, 0.02, -17.80, -73.41, 78.23
0.0733, 0.21, 0.08, 0.01, -21.04, -73.72, 71.65
0.0767, 0.18, 0.07, 0.05, -24.27, -72.50, 65.06
0.0800, 0.16, 0.03, -0.04, -27.13, -72.32, 58.54
0.0833, 0.22, 0.05, -0.07, -31.16, -74.70, 51.95
0.0867, 0.15, 0.02, -0.00, -39.15, -77.38, 45.73
0.0900, 0.17, 0.03, -0.00, -48.84, -81.22, 39.94
0.0933, 0.12, 0.03, 0.07, -56.89, -87.32, 34.02
0.0967, 0.05, 0.05, 0.15, -62.26, -92.32, 29.63
0.0000, 0.08, 0.06, 0.09, -66.10, -101.95, 26.40
0.0033, 0.09, 0.04, 0.05, -68.90, -113.23, 24.39
0.0067, 0.13, 0.05, -0.00, -71.46, -121.04, 22.38
0.0100, 0.11, 0.06, -0.02, -74.15, -125.55, 19.70
0.0133, 0.09, 0.08, 0.00, -77.13, -127.26, 17.26
0.0167, 0.05, 0.11, 0.02, -79.88, -129.09, 15.18
0.0200, 0.04, 0.14, 0.02, -83.11, -131.22, 13.96
0.0233, 0.04, 0.17, 0.02, -86.77, -134.57, 13.90
0.0267, 0.02, 0.19, 0.01, -90.73, -138.23, 14.82
0.0300, 0.01, 0.22, -0.01, -94.94, -141.59, 16.28
0.0333, -0.00, 0.24, -0.03, -99.51, -144.33, 18.41
0.0367, 0.00, 0.26, -0.05, -104.82, -146.65, 21.04
0.0400, -0.01, 0.25, -0.09, -110.37, -148.23, 24.02
0.0433, -0.02, 0.26, -0.08, -116.46, -148.60, 27.26
0.0467, -0.01, 0.29, -0.05, -121.71, -147.62, 30.85
0.0500, -0.01, 0.27, -0.05, -125.49, -145.79, 34.51
0.0533, 0.01, 0.28, -0.08, -127.93, -142.99, 38.29
0.0567, 0.00, 0.27, -0.09, -128.96, -138.23, 42.07
0.0600, 0.02, 0.27, -0.09, -129.21, -131.83, 45.43
0.0633, 0.02, 0.27, -0.09, -128.72, -124.70, 48.60
0.0667, 0.02, 0.27, -0.10, -127.44, -116.28, 51.52
0.0700, 0.03, 0.27, -0.09, -125.24, -107.26, 54.09
0.0733, 0.04, 0.28, -0.11, -122.20, -97.26, 56.28
0.0767, 0.06, 0.28, -0.12, -118.90, -86.83, 57.80
0.0800, 0.06, 0.28, -0.14, -116.16, -75.06, 58.72
0.0833, 0.10, 0.28, -0.16, -114.27, -62.13, 58.72
0.0867, 0.10, 0.29, -0.15, -113.17, -49.09, 57.80
0.0900, 0.10, 0.30, -0.12, -112.56, -35.18, 56.04
0.0933, 0.09, 0.29, -0.09, -111.83, -21.83, 53.54
0.0967, 0.10, 0.29, -0.06, -110.49, -9.02, 50.79
0.0000, 0.10, 0.29, -0.03, -108.41, 2.80, 47.74
0.0033, 0.10, 0.30, -0.00, -105.67, 13.60, 44.39
0.0067, 0.11, 0.28, 0.02, -102.32, 23.11, 40.61
0.0100, 0.12, 0.29, 0.02, -98.60, 31.71, 36.46
0.0133, 0.13, 0.28, 0.01, -95.06, 39.88, 32.01
0.0167, 0.14, 0.28, -0.00, -91.59, 47.62, 26.77
0.0200, 0.15, 0.27, 0.05, -88.60, 55.55, 21.22
0.0233, 0.13, 0.27, 0.08, -85.91, 61.95, 15.37
0.0267, 0.12, 0.27, 0.09, -83.23, 67.50, 9.82
0.0300, 0.14, 0.29, 0.10, -80.98, 70.37, 4.39
0.0333, 0.14, 0.28, 0.10, -79.02, 73.11, -0.73
0.0367, 0.16, 0.26, 0.09, -77.32, 75.00, -6.10
0.0400, 0.14, 0.27, 0.14, -75.91, 77.26, -11.52
0.0433, 0.15, 0.28, 0.16, -74.27, 79.57, -16.89
0.0467, 0.14, 0.30, 0.21, -72.44, 80.55, -21.95
0.0500, 0.07, 0.36, 0.31, -70.49, 80.85, -26.34
0.0533, 0.02, 0.40, 0.31, -67.87, 79.02, -29.21
0.0567, 0.07, 0.42, 0.24, -66.89, 71.52, -30.67
0.0600, 0.11, 0.43, 0.18, -68.66, 62.80, -30.85
0.0633, 0.13, 0.42, 0.18, -72.56, 56.71, -31.16
0.0667, 0.11, 0.41, 0.20, -77.01, 54.33, -31.52
0.0700, 0.08, 0.42, 0.25, -80.67, 53.35, -32.01
0.0733, 0.08, 0.43, 0.28, -82.87, 52.32, -31.65
0.0767, 0.09, 0.43, 0.29, -82.93, 50.67, -30.37
0.0800, 0.08, 0.44, 0.30, -80.73, 49.76, -28.41
0.0833, 0.09, 0.45, 0.31, -77.07, 50.00, -25.91
0.0867, 0.10, 0.46, 0.28, -72.56, 50.85, -23.23
0.0900, 0.11, 0.46, 0.26, -67.99, 52.87, -20.24
0.0933, 0.12, 0.46, 0.25, -64.02, 56.10, -17.38
0.0967, 0.13, 0.47, 0.24, -60.24, 60.98, -14.57
0.0000, 0.16, 0.47, 0.23, -56.59, 66.83, -12.07
0.0033, 0.18, 0.46, 0.20, -52.99, 74.51, -10.00
0.0067, 0.20, 0.46, 0.20, -49.09, 83.84, -8.54
0.0100, 0.21, 0.45, 0.17, -45.06, 95.18, -7.93
0.0133, 0.22, 0.43, 0.17, -41.16, 107.93, -8.11
0.0167, 0.24, 0.42, 0.19, -37.68, 121.40, -9.02
0.0200, 0.25, 0.41, 0.18, -34.33, 135.12, -10.61
0.0233, 0.24, 0.39, 0.21, -31.16, 148.35, -12.74
0.0267, 0.25, 0.38, 0.22, -28.05, 160.79, -15.30
0.0300, 0.24, 0.37, 0.26, -24.88, 171.71, -18.41
0.0333, 0.25, 0.34, 0.25, -21.52, 181.04, -21.65
0.0367, 0.24, 0.33, 0.29, -18.35, 188.35, -25.37
0.0400, 0.25, 0.32, 0.27, -15.24, 194.09, -29.57
0.0433, 0.25, 0.31, 0.32, -12.44, 198.66, -34.02
0.0467, 0.25, 0.30, 0.33, -9.15, 201.65, -38.96
0.0500, 0.23, 0.29, 0.39, -5.61, 203.11, -44.27
0.0533, 0.24, 0.30, 0.37, -1.71, 202.93, -49.57
0.0567, 0.23, 0.29, 0.42, 2.01, 200.24, -54.94
0.0600, 0.21, 0.32, 0.45, 5.12, 196.59, -60.12
0.0633, 0.22, 0.33, 0.52, 7.93, 191.04, -65.43
0.0667, 0.17, 0.35, 0.62, 11.59, 184.82, -70.37
0.0700, 0.16, 0.39, 0.71, 17.99, 177.01, -74.63
0.0733, 0.14, 0.43, 0.75, 27.38, 166.83, -78.17
0.0767, 0.14, 0.48, 0.74, 38.23, 155.61, -80.79
0.0800, 0.14, 0.53, 0.76, 48.11, 143.29, -82.99
0.0833, 0.05, 0.59, 0.85, 56.52, 131.40, -84.57
0.0867, 0.04, 0.62, 0.87, 63.78, 118.17, -84.70
0.0900, 0.08, 0.64, 0.84, 70.30, 99.70, -84.15
0.0933, 0.08, 0.64, 0.84, 76.95, 83.60, -82.62
0.0967, 0.11, 0.67, 0.78, 83.72, 68.96, -81.59
0.0000, 0.07, 0.67, 0.80, 90.49, 57.62, -80.67
0.0033, 0.10, 0.70, 0.76, 97.13, 48.23, -79.63
0.0067, 0.11, 0.68, 0.71, 103.41, 39.39, -78.60
0.0100, 0.16, 0.67, 0.66, 109.76, 33.72, -77.62
0.0133, 0.18, 0.66, 0.61, 116.34, 31.71, -77.62
0.0167, 0.21, 0.67, 0.58, 123.60, 34.70, -78.48
0.0200, 0.22, 0.66, 0.54, 131.28, 40.85, -80.61
0.0233, 0.24, 0.67, 0.49, 138.66, 50.30, -83.66
0.0267, 0.28, 0.68, 0.42, 144.94, 62.26, -87.44
0.0300, 0.28, 0.71, 0.39, 149.70, 75.98, -92.50
0.0333, 0.28, 0.73, 0.39, 153.17, 92.56, -98.23
0.0367, 0.27, 0.76, 0.41, 155.43, 109.02, -104.63
0.0400, 0.22, 0.79, 0.45, 157.26, 125.49, -111.16
0.0433, 0.21, 0.83, 0.46, 158.60, 139.51, -117.26
0.0467, 0.19, 0.84, 0.49, 159.51, 151.04, -122.99
0.0500, 0.20, 0.86, 0.52, 159.82, 160.55, -128.29
0.0533, 0.19, 0.87, 0.54, 160.18, 168.60, -133.66
0.0567, 0.19, 0.90, 0.56, 160.98, 175.61, -139.39
0.0600, 0.18, 0.92, 0.57, 161.95, 181.28, -145.12
0.0633, 0.17, 0.94, 0.61, 163.11, 185.55, -151.04
0.0667, 0.17, 0.97, 0.63, 164.21, 188.17, -156.95
0.0700, 0.16, 1.01, 0.68, 165.43, 189.45, -162.80
0.0733, 0.14, 1.05, 0.70, 166.46, 189.02, -168.54
0.0767, 0.14, 1.09, 0.74, 167.38, 186.95, -173.84
0.0800, 0.11, 1.15, 0.78, 168.35, 183.11, -178.96
0.0833, 0.08, 1.22, 0.84, 168.90, 177.20, -183.72
0.0867, 0.06, 1.29, 0.88, 168.66, 168.72, -187.50
0.0900, 0.03, 1.38, 0.94, 167.32, 157.01, -190.43
0.0933, 0.01, 1.45, 0.98, 164.57, 141.71, -192.38
0.0967, -0.03, 1.53, 1.02, 160.30, 123.29, -193.05
0.0000, -0.07, 1.62, 1.08, 154.76, 101.83, -192.68
0.0033, -0.11, 1.68, 1.10, 148.11, 77.44, -190.91
0.0067, -0.13, 1.74, 1.12, 140.24, 49.94, -187.74
0.0100, -0.17, 1.80, 1.16, 130.98, 19.70, -183.23
0.0133, -0.21, 1.82, 1.16, 120.49, -12.62, -177.26
0.0167, -0.20, 1.85, 1.14, 109.70, -46.16, -170.00
0.0200, -0.23, 1.84, 1.14, 99.02, -80.24, -161.89
0.0233, -0.22, 1.83, 1.13, 89.21, -112.74, -152.87
0.0267, -0.21, 1.81, 1.10, 81.10, -143.60, -143.72
0.0300, -0.22, 1.79, 1.09, 75.55, -170.67, -134.15
0.0333, -0.25, 1.78, 1.10, 73.23, -193.35, -124.57
0.0367, -0.25, 1.77, 1.05, 74.02, -211.65, -114.51
0.0400, -0.22, 1.75, 0.96, 76.71, -227.87, -104.45
0.0433, -0.23, 1.73, 0.89, 80.30, -238.05, -94.39
0.0467, -0.20, 1.72, 0.83, 83.84, -242.50, -84.88
0.0500, -0.21, 1.72, 0.82, 86.89, -242.38, -76.04
0.0533, -0.24, 1.73, 0.82, 89.51, -237.50, -67.20
0.0567, -0.26, 1.72, 0.78, 92.07, -230.91, -57.62
0.0600, -0.25, 1.70, 0.74, 93.96, -224.09, -47.20
0.0633, -0.24, 1.68, 0.73, 94.94, -215.43, -36.52
0.0667, -0.22, 1.66, 0.67, 95.49, -204.88, -25.91
0.0700, -0.21, 1.62, 0.64, 95.49, -192.80, -16.16
0.0733, -0.21, 1.60, 0.61, 94.70, -178.48, -6.83
0.0767, -0.18, 1.58, 0.57, 93.05, -163.48, 1.89
0.0800, -0.17, 1.54, 0.54, 90.24, -148.23, 9.88
0.0833, -0.16, 1.53, 0.56, 86.04, -131.89, 16.95
0.0867, -0.16, 1.53, 0.53, 81.16, -115.98, 23.29
0.0900, -0.17, 1.54, 0.56, 75.49, -100.18, 28.90
0.0933, -0.18, 1.55, 0.57, 69.09, -85.85, 34.51
0.0967, -0.20, 1.59, 0.59, 61.95, -73.60, 39.88
0.0000, 0.13, 0.86, 0.13, 132.99, 23.48, 31.52
0.0033, 0.14, 0.83, 0.14, 122.80, 25.61, 41.52
0.0067, 0.15, 0.82, 0.16, 112.62, 26.40, 51.10
0.0100, 0.16, 0.80, 0.14, 102.80, 26.28, 60.00
0.0133, 0.18, 0.77, 0.14, 93.48, 25.85, 68.35
0.0167, 0.18, 0.74, 0.14, 84.45, 25.00, 76.04
0.0200, 0.20, 0.69, 0.11, 76.04, 23.48, 82.93
0.0233, 0.21, 0.65, 0.10, 67.80, 21.89, 89.02
0.0267, 0.22, 0.60, 0.09, 60.30, 20.49, 94.39
0.0300, 0.21, 0.55, 0.12, 53.29, 18.48, 99.02
0.0333, 0.20, 0.50, 0.12, 47.20, 16.10, 103.35
0.0367, 0.20, 0.45, 0.11, 41.83, 13.17, 107.01
0.0400, 0.18, 0.44, 0.15, 38.11, 9.76, 110.79
0.0433, 0.16, 0.40, 0.17, 35.24, 5.43, 114.15
0.0467, 0.15, 0.37, 0.22, 33.60, 0.61, 117.80
0.0500, 0.11, 0.37, 0.22, 33.23, -5.06, 121.71
0.0533, 0.10, 0.35, 0.28, 34.02, -11.65, 125.61
0.0567, 0.10, 0.31, 0.25, 36.34, -18.17, 129.94
0.0600, 0.14, 0.31, 0.21, 39.15, -26.34, 133.48
0.0633, 0.08, 0.27, 0.22, 41.40, -31.46, 136.71
0.0667, 0.14, 0.25, 0.15, 43.54, -36.34, 138.90
0.0700, 0.11, 0.22, 0.19, 44.21, -41.59, 140.00
0.0733, 0.10, 0.21, 0.20, 44.15, -43.96, 141.04
0.0767, 0.11, 0.19, 0.21, 43.60, -48.84, 141.04
0.0800, 0.11, 0.16, 0.20, 43.17, -53.66, 140.98
0.0833, 0.10, 0.14, 0.20, 43.11, -58.41, 140.49
0.0867, 0.12, 0.12, 0.18, 43.05, -63.29, 139.33
0.0900, 0.12, 0.09, 0.16, 43.05, -68.17, 137.50
0.0933, 0.14, 0.06, 0.14, 42.93, -72.44, 134.82
0.0967, 0.14, 0.05, 0.13, 42.74, -76.16, 131.28
0.0000, 0.15, 0.03, 0.14, 42.80, -79.15, 126.89
0.0033, 0.11, 0.01, 0.15, 42.80, -82.50, 121.89
0.0067, 0.13, 0.00, 0.13, 42.50, -86.28, 116.71
0.0100, 0.14, -0.02, 0.09, 41.46, -92.20, 111.10
0.0133, 0.13, 0.00, 0.11, 39.27, -98.17, 105.06
0.0167, 0.09, -0.01, 0.12, 36.46, -102.93, 98.84
0.0200, 0.17, -0.03, 0.02, 33.05, -110.30, 92.20
0.0233, 0.15, -0.04, 0.07, 28.90, -117.74, 84.76
0.0267, 0.16, -0.07, 0.03, 25.55, -119.09, 77.38
0.0300, 0.21, -0.02, -0.02, 23.23, -123.48, 67.68
0.0333, 0.06, -0.05, 0.07, 21.22, -121.46, 58.84
0.0367, 0.16, -0.01, -0.04, 17.99, -123.11, 49.82
0.0400, 0.06, -0.03, 0.01, 13.60, -126.95, 41.46
0.0433, 0.15, 0.02, -0.06, 7.68, -127.38, 33.96
0.0467, 0.08, 0.00, -0.02, 1.04, -129.39, 25.30
0.0500, 0.11, 0.04, -0.07, -5.91, -127.56, 18.11
0.0533, 0.07, 0.06, -0.02, -12.74, -127.74, 10.37
0.0567, 0.05, 0.10, -0.01, -19.70, -124.51, 4.21
0.0600, 0.04, 0.13, 0.01, -26.65, -123.60, -1.71
0.0633, 0.00, 0.16, 0.02, -33.35, -121.71, -5.91
0.0667, 0.00, 0.18, 0.03, -39.94, -120.55, -9.21
0.0700, -0.01, 0.20, 0.02, -46.28, -118.78, -11.46
0.0733, 0.01, 0.21, -0.04, -52.56, -115.49, -13.17
0.0767, 0.00, 0.23, -0.05, -59.21, -110.85, -14.70
0.0800, 0.01, 0.25, -0.06, -66.52, -104.33, -15.91
0.0833, 0.01, 0.24, -0.07, -73.90, -96.77, -17.13
0.0867, 0.04, 0.25, -0.09, -81.34, -87.87, -18.35
0.0900, 0.04, 0.24, -0.09, -88.60, -78.29, -19.57
0.0933, 0.04, 0.25, -0.09, -95.79, -67.38, -20.91
0.0967, 0.03, 0.24, -0.08, -102.80, -56.77, -22.80
0.0000, 0.04, 0.23, -0.08, -109.63, -45.91, -24.57
0.0033, 0.06, 0.21, -0.06, -115.79, -36.46, -26.95
0.0067, 0.06, 0.19, -0.05, -121.34, -27.20, -29.51
0.0100, 0.07, 0.19, -0.05, -126.16, -18.78, -32.68
0.0133, 0.07, 0.17, -0.04, -129.88, -10.79, -36.34
0.0167, 0.09, 0.16, -0.03, -132.80, -3.84, -40.43
0.0200, 0.09, 0.14, -0.03, -135.30, 2.20, -44.82
0.0233, 0.10, 0.14, -0.02, -137.32, 7.01, -49.45
0.0267, 0.09, 0.14, 0.01, -138.78, 10.91, -54.02
0.0300, 0.09, 0.14, 0.02, -139.76, 13.96, -58.78
0.0333, 0.09, 0.14, 0.05, -140.12, 15.79, -63.11
0.0367, 0.08, 0.15, 0.06, -140.06, 16.65, -67.32
0.0400, 0.07, 0.16, 0.06, -139.82, 16.28, -70.85
0.0433, 0.08, 0.17, 0.09, -139.27, 15.30, -73.78
0.0467, 0.06, 0.20, 0.10, -138.54, 13.48, -76.04
0.0500, 0.05, 0.22, 0.14, -137.56, 11.10, -77.44
0.0533, 0.04, 0.26, 0.16, -136.22, 8.29, -77.93
0.0567, 0.03, 0.27, 0.18, -134.51, 5.06, -77.44
0.0600, 0.03, 0.31, 0.20, -132.07, 1.71, -75.98
0.0633, 0.02, 0.33, 0.21, -128.96, -1.34, -73.60
0.0667, 0.03, 0.36, 0.20, -125.00, -3.78, -70.55
0.0700, 0.03, 0.38, 0.20, -120.61, -5.12, -66.71
0.0733, 0.05, 0.42, 0.16, -115.91, -4.70, -62.74
0.0767, 0.05, 0.43, 0.17, -110.91, -2.38, -58.54
0.0800, 0.06, 0.45, 0.13, -105.98, 1.59, -54.27
0.0833, 0.08, 0.47, 0.11, -101.52, 7.13, -50.06
0.0867, 0.10, 0.47, 0.07, -97.68, 14.33, -46.28
0.0900, 0.11, 0.49, 0.05, -95.12, 23.60, -42.99
0.0933, 0.11, 0.50, 0.06, -93.48, 34.02, -40.12
0.0967, 0.12, 0.51, 0.04, -92.50, 44.76, -37.62
0.0000, 0.13, 0.50, 0.04, -91.77, 55.18, -35.79
0.0033, 0.15, 0.49, 0.04, -90.85, 66.46, -34.57
0.0067, 0.16, 0.49, 0.02, -89.82, 77.87, -33.78
0.0100, 0.17, 0.49, 0.02, -88.84, 89.45, -33.78
0.0133, 0.18, 0.49, 0.03, -87.62, 100.55, -34.21
0.0167, 0.18, 0.48, 0.03, -86.22, 110.67, -34.82
0.0200, 0.19, 0.47, 0.02, -85.18, 120.24, -35.79
0.0233, 0.19, 0.47, 0.01, -84.15, 128.96, -36.95
0.0267, 0.19, 0.46, 0.03, -83.41, 137.01, -38.29
0.0300, 0.19, 0.45, 0.05, -82.50, 144.51, -39.27
0.0333, 0.19, 0.45, 0.05, -81.28, 151.34, -40.24
0.0367, 0.18, 0.46, 0.12, -79.82, 157.62, -40.91
0.0400, 0.16, 0.46, 0.17, -77.68, 163.35, -41.10
0.0433, 0.15, 0.48, 0.22, -74.51, 167.80, -40.49
0.0467, 0.12, 0.50, 0.25, -70.12, 171.34, -39.09
0.0500, 0.12, 0.51, 0.29, -64.51, 173.72, -36.71
0.0533, 0.10, 0.54, 0.34, -58.78, 174.94, -33.72
0.0567, 0.08, 0.55, 0.39, -53.23, 175.79, -30.06
0.0600, 0.07, 0.58, 0.44, -47.56, 175.91, -25.98
0.0633, 0.04, 0.60, 0.48, -41.71, 174.88, -21.28
0.0667, 0.02, 0.61, 0.53, -35.67, 172.68, -15.98
0.0700, 0.01, 0.63, 0.59, -29.63, 168.96, -10.06
0.0733, 0.02, 0.64, 0.60, -23.41, 163.90, -3.66
0.0767, 0.02, 0.66, 0.60, -17.32, 157.87, 2.87
0.0800, 0.03, 0.65, 0.60, -11.59, 151.95, 9.15
0.0833, 0.04, 0.67, 0.59, -6.89, 146.10, 14.88
0.0867, 0.02, 0.66, 0.59, -3.60, 140.61, 20.18
0.0900, 0.04, 0.67, 0.58, -1.46, 135.00, 25.00
0.0933, 0.03, 0.65, 0.60, -0.37, 128.90, 29.21
0.0967, 0.05, 0.65, 0.55, -0.30, 122.74, 33.11
0.0000, 0.06, 0.62, 0.54, -1.04, 115.85, 36.10
0.0033, 0.06, 0.60, 0.52, -2.99, 110.18, 38.60
0.0067, 0.07, 0.58, 0.52, -5.55, 104.45, 40.12
0.0100, 0.07, 0.56, 0.52, -8.11, 98.84, 40.98
0.0133, 0.07, 0.55, 0.51, -10.37, 92.99, 41.40
0.0167, 0.07, 0.53, 0.50, -12.74, 86.95, 41.34
0.0200, 0.08, 0.53, 0.49, -15.43, 80.85, 40.79
0.0233, 0.07, 0.54, 0.49, -17.68, 75.18, 39.76
0.0267, 0.07, 0.53, 0.53, -19.57, 69.88, 38.17
0.0300, 0.06, 0.55, 0.56, -20.43, 65.00, 36.40
0.0333, 0.05, 0.57, 0.55, -20.18, 60.18, 34.70
0.0367, 0.03, 0.60, 0.57, -18.84, 55.37, 32.87
0.0400, 0.02, 0.64, 0.60, -16.65, 51.40, 31.28
0.0433, 0.01, 0.69, 0.62, -13.78, 47.56, 30.06
0.0467, -0.02, 0.77, 0.65, -10.91, 44.39, 29.27
0.0500, -0.05, 0.84, 0.68, -7.56, 41.34, 29.15
0.0533, -0.06, 0.90, 0.72, -4.70, 38.41, 29.82
0.0567, -0.07, 0.96, 0.72, -2.01, 35.79, 31.16
0.0600, -0.06, 1.02, 0.75, 1.40, 34.57, 32.62
0.0633, -0.04, 1.05, 0.72, 5.30, 34.88, 34.15
0.0667, -0.05, 1.08, 0.73, 9.57, 37.80, 34.94
0.0700, -0.04, 1.13, 0.71, 13.90, 42.93, 35.24
0.0733, -0.06, 1.16, 0.76, 18.05, 49.63, 34.76
0.0767, -0.05, 1.19, 0.73, 21.95, 56.65, 34.09
0.0800, -0.04, 1.18, 0.73, 25.37, 62.38, 32.68
0.0833, 0.02, 1.18, 0.69, 28.78, 68.96, 30.67
0.0867, 0.02, 1.17, 0.67, 32.32, 76.52, 26.77
0.0900, 0.05, 1.16, 0.67, 36.10, 86.59, 21.46
0.0933, 0.05, 1.16, 0.64, 39.88, 96.34, 14.45
0.0967, 0.07, 1.15, 0.64, 44.02, 106.59, 6.59
0.0000, 0.07, 1.15, 0.64, 48.11, 115.30, -2.50
0.0033, 0.09, 1.15, 0.63, 51.95, 123.41, -12.20
0.0067, 0.10, 1.15, 0.63, 55.37, 130.30, -22.44
0.0100, 0.09, 1.15, 0.63, 58.17, 135.91, -32.74
0.0133, 0.12, 1.17, 0.63, 60.55, 140.06, -43.11
0.0167, 0.12, 1.18, 0.64, 62.68, 142.99, -53.48
